mut,rec,seqLen,dualInf,rep,generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
0.0000010,0.00010,100,0.25,3,213,10000,0.16396039603960397,1.0,4.2915344238281293E-4,0.008188955783843996,0.008583068847656253,9074,25.9798
0.00010,0.000010,5000,0.25,1,213,10000,2.261386138613861,9.0,0.004340277777777777,0.38210711443867945,0.5208333333333327,3189,68.1689
0.0010,0.0010,5000,0.1,3,213,10000,24.636039603960395,42.0,9.765625000000005E-6,0.1759590614250565,0.8333333333333334,10,201.0488
0.00010,0.010,1000,0.5,1,213,10000,5.687920792079208,16.0,0.0010000000000000002,0.8571770166666743,1.0,209,61.8193
0.0010,0.010,2500,0.25,2,213,10000,35.36752475247525,58.0,2.197265625000002E-5,0.21989407007581876,1.0,11,200.7513
0.0010,0.010,5000,0.5,1,213,10000,20.607722772277228,35.0,3.433227539062505E-6,0.14468374786995258,0.6944444444444446,8,201.0383
0.010,0.0010,1000,0.1,3,213,10000,94.62574257425743,176.0,1.9334063912283834E-67,4.178179471587202E-55,3.203671767053745E-52,1,1797.7864
0.0010,0.0000010,1000,0.1,2,213,10000,34.98990099009901,54.0,7.81250000000001E-6,0.14426481717282597,0.6666666666666669,16,200.5005
0.0010,0.00010,2500,0.25,3,213,10000,15.218217821782178,33.0,3.6621093749999986E-6,0.0708302410507289,0.347222222222222,18,200.9819
0.0000010,0.000010,5000,0.1,2,213,10000,0.05900990099009901,2.0,0.06250000000000003,0.6238635416666667,0.6250000000000001,8696,18.023
0.0010,0.000010,5000,0.1,2,213,10000,19.77326732673267,39.0,1.0299682617187509E-5,0.10507540175908939,0.6249999999999993,25,200.6197
0.0000010,0.00010,2500,0.25,3,213,10000,0.039603960396039604,2.0,0.07500000000000002,0.7484474999999999,0.75,9778,38.9028
0.000010,0.000010,2500,0.05,3,213,10000,0.6665346534653466,3.0,0.0833333333333334,0.9253738194444311,1.0000000000000004,6012,50.2538
1.0E-7,0.000010,5000,0.05,2,213,10000,0.019801980198019802,1.0,0.001287460327148438,0.012869367599487308,0.012874603271484384,9976,34.952
0.010,0.000010,2500,0.05,3,213,10000,76.89425742574258,193.0,8.741167495064845E-68,1.8219544025875202E-56,5.4932643468000975E-53,1,1797.1354
0.0000010,1.0E-7,100,0.25,2,213,10000,0.09504950495049505,1.0,0.07500000000000002,0.75678375,1.0,9622,41.3528
0.0010,0.00010,100,0.5,2,213,10000,33.345346534653466,58.0,3.5156250000000065E-5,0.20986993874511709,1.0,19,200.1288
0.00010,1.0E-7,1000,1,2,213,10000,4.624950495049505,12.0,0.008333333333333342,0.7189942071758656,0.8333333333333337,299,60.4229
0.000010,1.0E-7,5000,1,2,213,10000,0.6427722772277228,4.0,0.020345052083333343,0.26315194589123014,0.36168981481481477,7068,57.4962
0.0010,0.0010,100,0.1,2,213,10000,22.742574257425744,44.0,1.1718750000000009E-5,0.16614767270487993,0.833333333333333,11,201.0742
0.00010,0.0000010,1000,0.25,2,213,10000,4.706138613861386,14.0,0.003750000000000002,0.6402839114583321,0.7500000000000001,527,62.5888
0.0000010,0.00010,2500,0.25,1,213,10000,0.019801980198019802,1.0,0.10000000000000002,0.99844,1.0,9755,33.1688
0.0010,0.00010,2500,0.25,1,213,10000,31.58316831683168,51.0,1.0850694444444474E-5,0.09093137946222167,0.4340277777777783,11,200.2041
1.0E-7,0.00010,2500,0.5,2,213,10000,0.0,0.0,0.015258789062500002,0.03051528930664063,0.030517578125000007,9971,22.0135
0.010,0.000010,2500,0.05,1,213,10000,94.48910891089109,217.0,2.685286654483787E-69,1.7912808186031127E-56,1.0011474272042575E-53,1,1797.4794
0.000010,0.000010,2500,0.05,1,213,10000,0.6720792079207921,3.0,0.10000000000000002,0.9841083333333339,1.0000000000000002,4136,36.8416
1.0E-7,1.0E-7,1000,0.5,2,213,10000,0.0,0.0,0.0011444091796875,0.0022885322570800784,0.0022888183593750004,9997,21.0001
0.00010,0.010,1000,0.5,3,213,10000,1.8998019801980197,8.0,0.0012500000000000002,0.8539774583333408,1.0,1704,67.7112
0.0010,0.0010,5000,0.1,1,213,10000,34.57029702970297,56.0,2.343750000000006E-5,0.2094687781778974,1.0000000000000002,15,200.8505
0.010,0.0010,1000,0.1,1,213,10000,92.70178217821783,176.0,1.0863144826437E-65,3.1054846987099355E-54,5.27353377292858E-51,1,1798.2785
0.0010,0.010,5000,0.5,3,213,10000,37.42059405940594,66.0,1.9775390625000007E-5,0.21366893658164676,1.0,11,200.5381
1.0E-7,0.00010,5000,0.25,2,213,10000,0.0,0.0,0.010546875,0.10541443359375002,0.10546875000000003,9983,0.0473
0.000010,0.00010,5000,0.05,3,213,10000,1.4716831683168317,7.0,0.024414062500000007,0.3185854763455179,0.43402777777777773,6923,53.3026
0.0000010,0.0000010,100,0.5,1,213,10000,0.14732673267326732,1.0,0.10000000000000006,0.9646000000000002,1.0000000000000002,9285,44.6618
0.0010,0.0000010,100,0.5,1,213,10000,23.236237623762378,42.0,6.510416666666686E-6,0.17172946248617246,0.8333333333333339,15,201.1962
0.0000010,0.00010,100,0.25,1,213,10000,0.5037623762376238,3.0,0.07500000000000002,0.9054042708333333,1.0,6202,18.771
0.00010,0.000010,5000,0.25,3,213,10000,4.305148514851485,16.0,0.0028935185185185223,0.49389838525595053,0.5787037037037042,1440,62.3149
0.0000010,0.0010,2500,0.1,2,213,10000,0.11762376237623762,2.0,0.006103515625000006,0.06201792399088541,0.12207031250000004,9498,18.577
0.0010,1.0E-7,5000,0.05,1,213,10000,26.605940594059405,47.0,3.4332275390624966E-5,0.10781119487521103,0.5208333333333326,12,200.9359
0.000010,0.00010,1000,0.1,1,213,10000,0.19643564356435644,2.0,0.03125000000000003,0.41030538194438804,0.4166666666666669,8297,31.4969
0.000010,0.0000010,2500,0.05,3,213,10000,0.8384158415841584,5.0,0.009536743164062517,0.1313947571648429,0.2260561342592594,6777,60.8503
1.0E-7,0.000010,100,0.25,1,213,10000,0.0,0.0,1.4733814168721424E-4,2.946394488390069E-4,2.9467628337442853E-4,9997,10.005
1.0E-7,0.0010,5000,0.1,2,213,10000,0.4633663366336634,1.0,8.287770469905818E-5,1.5119794056772665E-4,1.657554093981164E-4,6487,11.7574
1.0E-7,0.010,2500,0.25,3,213,10000,0.0,0.0,0.15625000000000003,0.3124140625,0.31250000000000006,8187,1.0458
0.0010,1.0E-7,1000,0.5,1,213,10000,19.48910891089109,38.0,1.62760416666667E-5,0.17978887719434528,0.8333333333333337,10,200.6838
0.010,1.0E-7,5000,0.5,1,213,10000,87.81881188118813,153.0,5.0057371360220406E-64,2.4334216072311264E-52,1.2150221812827459E-49,1,1797.8434
0.0000010,0.0010,5000,0.25,2,213,10000,0.039603960396039604,2.0,0.07500000000000002,0.74866,0.75,9710,16.4119
1.0E-7,1.0E-7,1000,0.25,2,213,10000,0.0,0.0,9.655952453613295E-4,0.009653152227401735,0.009655952453613288,9995,17.0039
0.010,0.00010,1000,1,3,213,10000,84.21405940594059,127.0,7.024634156122305E-87,6.777241267316776E-72,1.7263740902084247E-68,1,1797.6013
1.0E-7,0.0000010,2500,1,3,213,10000,0.019801980198019802,1.0,0.0023841857910156267,0.004767179489135743,0.0047683715820312535,9798,0.3742
0.010,0.00010,1000,0,3,213,10000,71.70336633663366,114.0,1.0104064176804026E-87,1.910963963779241E-68,1.4370224607007541E-65,1,1797.7275
0.010,0.000010,1000,0.5,1,213,10000,91.17326732673267,133.0,2.2022707175087544E-65,3.430769918532328E-53,9.26988358522608E-50,1,1797.2575
1.0E-7,0.00010,100,0.5,3,213,10000,0.0,0.0,0.28125000000000006,0.562359375,0.5625,9982,0.0363
1.0E-7,0.0000010,100,0.05,3,213,10000,0.0,0.0,8.381903171539297E-5,1.6762968152761457E-4,1.6763806343078594E-4,9986,0.0313
0.000010,0.000010,5000,0.1,3,213,10000,0.6823762376237624,6.0,9.536743164062515E-4,0.09271039168040004,0.12715657552083334,7347,53.67
0.000010,0.00010,2500,0.25,2,213,10000,0.8938613861386139,5.0,0.014648437500000007,0.168700537109375,0.23437500000000003,4240,57.3413
1.0E-7,0.00010,2500,0.05,3,213,10000,0.0,0.0,0.375,0.749925,0.75,9946,0.041
1.0E-7,0.0010,100,0.05,1,213,10000,0.0,0.0,0.004415158872251158,0.00882899319683956,0.008830317744502316,9995,0.0112
0.00010,0.000010,2500,0.05,2,213,10000,3.7837623762376236,11.0,0.0032552083333333274,0.3032176242404439,0.520833333333332,1770,68.6592
0.010,0.010,2500,0.5,1,213,10000,67.2980198019802,122.0,1.5984945279708917E-84,5.39134703259689E-68,6.704571992645866E-65,1,1798.1427
0.0010,0.010,5000,0.05,1,213,10000,26.88970297029703,48.0,2.7126736111111113E-5,0.13408847692450515,0.6944444444444444,13,201.2723
0.0000010,0.010,1000,0.1,1,213,10000,0.0,0.0,0.0361689814814815,0.3611514998070715,0.43402777777777785,8940,10.9942
0.000010,0.0010,5000,0.5,3,213,10000,0.37267326732673267,3.0,0.05625,0.7390293749999997,0.75,7807,33.7067
0.00010,1.0E-7,2500,1,3,213,10000,4.536237623762376,15.0,0.0027126736111111127,0.27733591790848083,0.4340277777777779,2336,73.0972
0.00010,1.0E-7,5000,0.5,2,213,10000,3.3677227722772276,11.0,0.010000000000000004,0.859589534722224,1.0,457,61.6542
0.0010,0.0000010,1000,0.25,1,213,10000,37.61722772277228,63.0,6.510416666666674E-6,0.20606355490048914,1.0,12,201.1503
0.010,0.0010,1000,0.05,3,213,10000,101.78277227722772,171.0,2.071980443274589E-66,4.9504512058255926E-55,1.3198720964118825E-52,1,1796.3114
0.000010,0.0000010,100,0.5,2,213,10000,0.38732673267326734,4.0,0.05000000000000003,0.9764183333333339,1.0000000000000002,4719,53.4808
1.0E-7,0.000010,2500,0.25,1,213,10000,0.0,0.0,0.375,0.74994375,0.75,9951,0.0522
0.00010,0.00010,100,0.25,2,213,10000,2.725940594059406,8.0,0.008333333333333342,0.7156935243055013,1.0000000000000002,2470,66.2224
0.000010,0.00010,100,0.1,2,213,10000,0.3453465346534653,4.0,0.023437500000000024,0.6004661458333334,0.6250000000000004,8470,55.124
0.0000010,0.000010,100,0.05,3,213,10000,0.039603960396039604,2.0,0.02083333333333334,0.20802499999997262,0.20833333333333334,9761,27.2003
0.0010,0.000010,100,0.05,3,213,10000,27.443168316831684,54.0,1.8084490740740767E-6,0.12114204322545095,0.5787037037037039,10,201.0279
0.00010,0.000010,2500,0.5,1,213,10000,3.292079207920792,12.0,0.002170138888888888,0.49861875482256157,0.6944444444444443,1846,64.9458
0.00010,0.0010,5000,0.25,1,213,10000,4.268316831683168,13.0,0.0015625000000000003,0.35589199110240427,0.4166666666666667,1606,58.5202
0.010,0.0000010,100,0.25,3,213,10000,93.07762376237623,150.0,2.160039433391403E-63,1.0973951477782782E-51,2.6542564557513564E-48,1,1798.3146
0.000010,0.0010,100,0.1,1,213,10000,0.3936633663366337,4.0,0.05000000000000003,0.985224583333334,1.0000000000000002,7546,38.6777
0.000010,0.0000010,100,0.25,3,213,10000,0.25663366336633664,3.0,0.08333333333333337,0.821067013888775,0.8333333333333336,8448,27.8645
0.0000010,1.0E-7,1000,1,3,213,10000,0.03920792079207921,1.0,0.08333333333333337,0.8325444444443352,0.9999999999999999,9907,40.9798
1.0E-7,0.010,5000,0.5,2,213,10000,0.019801980198019802,1.0,2.2631138563156117E-4,4.508575424551963E-4,4.5262277126312283E-4,9108,0.9752
0.000010,0.010,100,0.5,1,213,10000,0.41148514851485146,5.0,0.10000000000000002,0.9859987500000007,1.0,1864,18.4341
0.000010,1.0E-7,1000,0.1,3,213,10000,0.3342574257425743,5.0,0.024112654320987685,0.47262803819446264,0.48225308641975345,8728,44.6795
0.0000010,0.0000010,5000,1,3,213,10000,0.019801980198019802,1.0,8.138020833333338E-4,0.00812683105468724,0.008138020833333332,9919,51.9995
1.0E-7,0.010,5000,0.05,2,213,10000,0.0,0.0,6.286427378654479E-5,6.284918636083604E-4,6.286427378654486E-4,9368,3.2022
0.0010,0.00010,2500,0.1,1,213,10000,29.462178217821783,58.0,3.5156250000000092E-6,0.21200554549467066,1.0,12,200.7388
0.0000010,0.0000010,5000,0,3,213,10000,0.0,0.0,0.10000000000000002,0.99846,1.0,9877,9.4857
0.00010,0.0010,1000,0.1,2,213,10000,1.2637623762376238,6.0,0.005208333333333334,0.44410470920140616,0.6250000000000001,4956,67.9354
0.0000010,0.0010,2500,0.05,3,213,10000,0.34415841584158413,1.0,1.2572854757308982E-4,0.0022002286277711396,0.0030174851417541547,7465,48.2387
0.0010,0.0010,100,0.05,2,213,10000,35.27881188118812,60.0,1.7578125000000002E-5,0.20906353196038077,1.0,11,201.1734
0.000010,0.010,1000,0.25,3,213,10000,0.5722772277227722,4.0,0.07500000000000002,0.9848337500000002,1.0,2747,16.7733
0.000010,0.0000010,5000,0.25,2,213,10000,0.41386138613861384,3.0,0.05000000000000001,0.9851008333333336,0.9999999999999999,8297,28.5214
1.0E-7,0.0010,100,0.1,3,213,10000,0.0,0.0,0.001271565755208334,0.01271260579426896,0.012715657552083332,9901,0.1126
0.010,0.00010,2500,0,1,213,10000,68.82356435643564,188.0,1.89451203315079E-88,1.9054066558670957E-72,5.748089842803422E-69,1,1797.3825
0.000010,0.010,1000,0.25,2,213,10000,0.37267326732673267,4.0,0.10000000000000002,0.9856600000000005,1.0,5884,26.4297
1.0E-7,0.0010,100,0.1,2,213,10000,0.019801980198019802,1.0,1.4917986845830425E-5,1.4876489979087634E-4,1.4917986845830442E-4,9826,11.8945
0.000010,0.0000010,5000,0.25,3,213,10000,0.3093069306930693,6.0,0.0390625,0.4893642578125005,0.5208333333333333,7451,60.6657
1.0E-7,0.0000010,1000,1,1,213,10000,0.0,0.0,6.286427378654468E-5,1.2572226114571092E-4,1.2572854757308938E-4,9999,5.0026
0.010,0.00010,2500,1,1,213,10000,99.38376237623763,172.0,2.155533691051861E-86,3.880316958539893E-69,2.483174812091361E-66,1,1796.7255
0.0010,1.0E-7,2500,0.25,1,213,10000,28.60277227722772,53.0,1.0850694444444455E-5,0.12167535211930215,0.5787037037037038,7,200.8685
0.0010,0.0010,100,0.05,3,213,10000,34.50019801980198,56.0,3.125000000000005E-5,0.2142738763559978,1.0,12,200.2626
0.0000010,0.0000010,5000,0,2,213,10000,0.05900990099009901,2.0,0.07500000000000002,0.7490999999999999,0.75,9511,13.8342
0.000010,0.010,5000,0.5,1,213,10000,0.4522772277227723,4.0,0.057870370370370385,0.5697492283950722,0.5787037037037037,6040,28.979
0.0000010,0.0010,2500,0.05,2,213,10000,0.019801980198019802,1.0,0.07500000000000002,0.7483574999999999,0.75,9837,0.6864
0.00010,0.0010,1000,0.1,3,213,10000,5.267524752475247,10.0,0.007500000000000004,0.8598902048611129,1.0,351,59.1637
0.0000010,0.0000010,5000,1,2,213,10000,0.0,0.0,0.010416666666666668,0.10397395833331964,0.1041666666666667,9958,52.0073
0.000010,1.0E-7,1000,0.1,2,213,10000,0.2748514851485149,4.0,0.024414062500000017,0.32362123842596086,0.4340277777777779,8573,54.1683
1.0E-7,0.010,5000,0.05,3,213,10000,0.0,0.0,3.814697265625002E-4,0.0038134384155273436,0.003814697265625,8972,0.2858
1.0E-7,0.010,5000,0.5,3,213,10000,0.019801980198019802,1.0,0.28125000000000006,0.5623875,0.5625,3218,0.2989
0.000010,1.0E-7,1000,0.05,1,213,10000,0.19683168316831684,2.0,0.023437500000000003,0.4660703125000001,0.625,8735,55.5476
0.0000010,1.0E-7,1000,1,2,213,10000,0.019801980198019802,1.0,0.10000000000000002,0.9986766666666667,1.0,9914,40.0463
0.000010,0.0000010,100,0.25,2,213,10000,0.15603960396039604,2.0,0.009042245370370383,0.18327513643742724,0.2411265432098768,7097,43.938
0.010,0.0000010,100,0.25,2,213,10000,72.99663366336634,122.0,8.690515861149071E-64,2.7089232184616765E-52,4.096074777394355E-49,1,1797.1052
0.0010,0.000010,100,0.05,2,213,10000,36.704554455445546,62.0,3.125000000000005E-5,0.21854939698426964,0.9999999999999999,15,200.1734
0.0000010,0.000010,100,0.05,2,213,10000,0.8514851485148515,3.0,0.0164794921875,0.16397468261718753,0.21093750000000006,7604,35.6596
0.000010,0.00010,100,0.1,3,213,10000,0.8617821782178218,5.0,0.03348979766803844,0.3812383957850974,0.4018775720164611,5697,49.6699
1.0E-7,0.0000010,5000,0.1,1,213,10000,0.039603960396039604,2.0,0.0030174851417541547,0.006034366786479951,0.00603497028350831,9852,16.9828
0.010,0.000010,5000,0.25,1,213,10000,60.71445544554455,95.0,4.17615780505354E-65,2.0493089148450894E-53,2.3354767181823355E-50,1,1796.8271
0.00010,0.00010,100,0.25,3,213,10000,4.832475247524752,13.0,0.010000000000000004,0.8582322152777797,1.0,455,57.0846
0.000010,0.000010,5000,0.25,1,213,10000,0.9207920792079208,5.0,0.0026490953233506975,0.032611864584462344,0.056514033564814846,6637,51.8804
0.010,0.0010,1000,0.05,2,213,10000,80.95287128712872,167.0,1.3168964690697866E-64,4.333183639923379E-53,5.455273212647262E-50,1,1797.9149
0.000010,0.0000010,100,0.5,3,213,10000,0.6435643564356436,3.0,0.043402777777777776,0.47903694058643675,0.5787037037037036,6110,52.326
0.0000010,0.00010,5000,0.05,1,213,10000,0.19326732673267327,2.0,0.012500000000000006,0.12965375000000004,0.25000000000000006,9004,3.8903
0.0010,0.00010,5000,0.05,1,213,10000,36.78415841584158,60.0,9.88769531250002E-6,0.2172954460209598,1.0,22,200.873
0.00010,1.0E-7,2500,1,2,213,10000,1.5497029702970297,7.0,0.002170138888888888,0.3124647344895228,0.4340277777777775,4001,53.6844
0.00010,1.0E-7,5000,0.5,3,213,10000,3.145742574257426,10.0,0.002893518518518525,0.4990747492284292,0.5787037037037045,1493,63.5406
0.000010,0.0010,5000,0.5,2,213,10000,2.0257425742574258,6.0,0.004069010416666666,0.047409386340478296,0.09042245370370372,5427,50.0201
0.00010,0.000010,2500,0.05,3,213,10000,2.856237623762376,9.0,3.255208333333338E-4,0.3353141906738516,0.43402777777777773,1288,71.7259
1.0E-7,0.00010,2500,0.05,2,213,10000,0.39603960396039606,2.0,3.57627868652344E-4,0.003922796249389649,0.00476837158203125,7012,0.7156
0.000010,0.00010,2500,0.25,3,213,10000,0.21742574257425742,2.0,0.024112654320987675,0.475239117155369,0.578703703703704,8615,46.2802
0.000010,0.000010,5000,0.1,2,213,10000,0.23485148514851484,3.0,0.10000000000000002,0.985384166666667,1.0000000000000002,8376,32.1597
0.00010,0.0010,2500,0.05,1,213,10000,7.128316831683168,16.0,0.010000000000000004,0.860418968750002,1.0,384,57.5839
1.0E-7,0.0000010,100,0.05,2,213,10000,0.0,0.0,0.03750000000000001,0.37495687499999997,0.375,9998,0.0048
0.00010,0.0000010,5000,0,1,213,10000,5.542574257425742,14.0,0.0010000000000000002,0.8580187250000073,1.0,430,61.6032
1.0E-7,0.00010,100,0.5,2,213,10000,0.019801980198019802,1.0,0.078125,0.15622265625000004,0.15625000000000003,9911,10.9886
0.00010,0.0000010,5000,1,1,213,10000,3.8269306930693068,10.0,0.0026041666666666665,0.4476247721354358,0.625,1263,65.8384
0.010,0.00010,1000,0,2,213,10000,91.17108910891089,196.0,9.590967167824985E-86,1.260033287114756E-69,2.0460729958023393E-66,1,1797.6039
1.0E-7,0.0000010,2500,1,2,213,10000,0.0,0.0,0.25,0.4989875,0.5,9923,18.8777
0.010,0.00010,1000,1,2,213,10000,66.70297029702971,155.0,3.902574531178625E-85,1.5875899392464568E-68,8.880525155391834E-65,1,1797.3038
1.0E-7,1.0E-7,1000,0.25,3,213,10000,0.019801980198019802,1.0,6.705522537231452E-4,0.0013407357037067415,0.0013411045074462904,9891,4.2302
0.0000010,1.0E-7,2500,1,1,213,10000,0.24633663366336633,2.0,0.002011656761169434,0.020514272153377536,0.024139881134033214,8801,39.6196
0.00010,0.0000010,100,0.25,1,213,10000,5.3461386138613864,13.0,0.008333333333333335,0.8582367812500009,1.0,280,60.0368
0.0000010,0.0010,5000,0.25,3,213,10000,0.1302970297029703,1.0,0.075,0.7604670833333332,0.9999999999999999,9097,17.766
0.0000010,0.000010,1000,0.25,1,213,10000,0.019801980198019802,1.0,0.08333333333333337,0.8319979166665573,0.8333333333333334,9955,35.0376
0.000010,0.000010,100,0.05,1,213,10000,0.41465346534653463,3.0,0.07500000000000002,0.9851183333333337,1.0,7684,15.6922
1.0E-7,0.010,2500,0.25,2,213,10000,0.0,0.0,0.375,0.74983125,0.75,5491,0.4278
1.0E-7,0.0010,5000,0.1,3,213,10000,0.019801980198019802,1.0,0.07500000000000002,0.74980125,0.75,9874,7.0635
0.000010,0.0000010,2500,0.05,2,213,10000,0.5667326732673267,3.0,0.03255208333333335,0.4248793161651502,0.5787037037037038,7593,59.2023
0.0000010,0.0010,2500,0.1,3,213,10000,0.019801980198019802,1.0,0.05000000000000001,0.49903500000000006,0.5,9649,18.5804
0.00010,0.000010,5000,0.25,2,213,10000,3.8813861386138613,11.0,0.002343750000000003,0.5334327018229166,0.6250000000000004,1606,61.5376
0.000010,0.00010,5000,0.05,2,213,10000,0.9267326732673268,4.0,0.10000000000000002,0.9837695833333336,1.0,4021,25.6624
1.0E-7,0.00010,5000,0.25,3,213,10000,0.019801980198019802,1.0,0.030517578125000007,0.030517578125000007,0.030517578125000007,9915,0.1896
0.0000010,0.0000010,5000,0.5,1,213,10000,0.0,0.0,6.10351562500001E-4,0.00611395263671875,0.012207031250000014,9935,56.0189
0.0010,0.010,5000,0.5,2,213,10000,27.884356435643564,50.0,1.356336805555558E-5,0.10152852835796441,0.5787037037037037,23,200.7095
0.0010,0.0000010,1000,0.1,1,213,10000,40.58851485148515,66.0,4.166666666666669E-5,0.2186780199485177,1.0,14,200.5261
0.0010,0.010,2500,0.25,1,213,10000,22.517425742574257,38.0,1.3732910156250022E-5,0.11478724615405113,0.5208333333333335,20,201.1565
0.00010,0.010,1000,0.5,2,213,10000,2.657821782178218,8.0,0.005000000000000002,0.8538298333333405,1.0,1491,63.1406
1.0E-7,1.0E-7,1000,0.5,3,213,10000,0.0,0.0,2.357410266995432E-5,2.3568444885313516E-4,2.3574102669954303E-4,9995,0.0158
1.0E-7,0.000010,5000,0.05,1,213,10000,0.03920792079207921,1.0,2.357410266995432E-5,2.344727399758995E-4,2.3574102669954303E-4,9792,30.42
